order_id,customer_id,product_id,quantity,price,order_date
2843,479,75,1,171.55,2024-10-24
2844,492,108,4,187.88,2024-09-05
2845,132,131,5,92.44,2024-03-07
2846,297,193,1,24.52,2025-10-18
2847,378,139,3,181.04,2024-02-16
2848,284,45,1,79.31,2025-02-09
2849,284,103,5,268.18,2024-07-06
2850,341,120,4,231.28,2024-09-26
2851,200,78,1,204.05,2023-12-25
2852,361,39,1,190.16,2024-02-13
2853,410,158,3,263.13,2025-08-31
2854,248,52,1,55.43,2025-09-14
2855,59,180,4,276.9,2025-07-17
2856,374,192,2,104.79,2024-09-02
2857,383,98,2,115.64,2024-09-08
2858,459,167,3,64.1,2023-12-13
2859,476,57,2,230.97,2024-09-11
2860,23,13,2,152.62,2025-09-09
2861,478,164,1,88.85,2025-05-06
2862,224,167,4,64.1,2024-10-01
2863,448,172,3,68.3,2025-05-11
2864,428,157,5,56.42,2025-06-27
2865,107,72,4,249.6,2025-07-03
2866,329,31,5,65.52,2025-01-24
2867,431,93,1,20.63,2024-05-12
2868,110,147,5,158.27,2025-10-21
2869,160,168,3,12.98,2025-11-02
2870,374,62,1,228.02,2025-05-20
2871,241,114,1,185.61,2025-06-21
2872,132,129,5,283.85,2024-05-17
2873,219,42,4,122.84,2024-02-24
2874,497,45,1,79.31,2025-01-30
2875,273,141,3,260.52,2025-05-31
2876,172,141,2,260.52,2025-07-20
2877,474,155,5,277.53,2025-06-17
2878,242,126,4,287.49,2025-09-08
2879,261,179,3,83.71,2023-12-01
2880,35,8,2,299.91,2025-10-08
2881,362,57,2,230.97,2024-06-23
2882,358,108,1,187.88,2024-07-17
2883,370,7,2,186.49,2025-06-08
2884,427,94,2,102.67,2025-03-16
2885,91,103,2,268.18,2024-04-18
2886,393,73,4,131.17,2024-06-29
2887,275,104,5,127.9,2023-12-12
2888,406,47,3,32.9,2025-05-12
2889,370,117,4,266.42,2024-01-03
2890,259,58,2,297.13,2024-04-07
2891,289,8,1,299.91,2024-02-05
2892,347,151,3,237.47,2024-06-30
2893,452,120,3,231.28,2024-04-30
2894,284,114,5,185.61,2025-02-24
2895,193,17,3,202.16,2025-01-08
2896,25,9,5,94.57,2024-03-25
2897,304,81,3,122.0,2024-12-17
2898,336,67,2,147.93,2024-01-08
2899,149,127,2,207.78,2024-04-01
2900,256,30,4,190.64,2024-06-11
2901,166,169,2,222.31,2024-09-30
2902,175,171,1,260.38,2024-04-25
2903,270,119,4,226.97,2025-02-18
2904,203,137,2,84.4,2024-05-10
2905,157,53,2,110.05,2025-02-20
2906,150,155,4,277.53,2025-06-23
2907,48,69,4,214.22,2024-12-30
2908,380,25,1,34.55,2024-12-28
2909,277,177,2,28.39,2025-08-05
2910,275,58,3,297.13,2025-01-04
2911,275,113,4,275.31,2024-11-01
2912,430,38,2,202.09,2024-01-04
2913,121,190,4,139.51,2025-06-15
2914,378,182,5,213.3,2023-12-17
2915,334,180,4,276.9,2025-11-13
2916,213,3,4,216.27,2024-02-01
2917,105,94,1,102.67,2025-08-28
2918,430,10,5,64.27,2024-05-04
2919,339,83,5,76.7,2024-12-15
2920,240,191,4,228.4,2025-06-11
2921,232,146,4,287.79,2024-12-27
2922,282,134,2,194.77,2024-10-08
2923,216,172,5,68.3,2024-08-26
2924,204,180,1,276.9,2025-06-18
2925,283,191,5,228.4,2025-08-14
2926,114,20,2,169.8,2024-12-31
2927,361,23,1,76.23,2025-06-04
2928,180,197,4,43.43,2024-09-03
2929,230,196,3,191.04,2025-05-28
2930,457,4,2,265.85,2025-05-06
2931,106,11,4,224.57,2024-03-14
2932,268,69,1,214.22,2023-12-01
2933,289,185,3,140.58,2024-10-21
2934,81,157,5,56.42,2025-07-10
2935,367,55,2,233.67,2024-03-30
2936,200,1,4,185.96,2024-09-24
2937,336,72,4,249.6,2025-07-10
2938,228,195,4,287.42,2024-07-30
2939,355,85,2,256.69,2024-12-18
2940,231,27,3,33.89,2024-05-11
2941,320,47,4,32.9,2024-05-28
2942,161,164,3,88.85,2025-02-18
2943,414,38,3,202.09,2025-05-16
2944,290,88,2,28.75,2025-01-16
2945,78,99,3,129.37,2025-01-11
2946,383,78,2,204.05,2025-03-04
2947,271,127,3,207.78,2024-09-19
2948,235,196,1,191.04,2025-07-24
2949,74,17,2,202.16,2024-12-31
2950,115,64,4,125.81,2025-01-17
2951,251,131,1,92.44,2024-07-28
2952,99,45,5,79.31,2024-04-29
2953,435,187,1,244.41,2024-01-23
2954,327,102,2,225.32,2024-02-24
2955,461,162,1,76.8,2025-09-20
2956,241,93,3,20.63,2024-12-04
2957,402,87,3,153.2,2024-11-11
2958,84,135,4,197.02,2024-11-26
2959,439,55,5,233.67,2024-05-27
2960,288,87,2,153.2,2025-03-08
2961,449,153,2,242.7,2024-02-21
2962,492,158,3,263.13,2024-07-12
2963,133,38,1,202.09,2025-08-27
2964,249,152,5,92.07,2024-08-18
2965,151,79,2,276.58,2024-05-06
2966,248,197,2,43.43,2024-10-10
2967,230,55,4,233.67,2025-06-17
2968,174,1,5,185.96,2024-10-07
2969,184,59,2,216.0,2025-01-08
2970,399,189,2,155.1,2024-01-11
2971,136,25,2,34.55,2025-08-06
2972,340,81,3,122.0,2024-02-04
2973,482,101,5,137.08,2024-08-01
2974,323,77,1,294.08,2024-02-19
2975,27,146,4,287.79,2025-08-06
2976,33,150,2,209.97,2024-01-23
2977,500,154,4,250.52,2023-12-02
2978,275,156,3,138.8,2025-01-09
2979,257,20,5,169.8,2024-05-25
2980,181,116,4,83.36,2024-05-27
2981,319,60,1,258.87,2025-11-06
2982,173,183,3,282.04,2024-12-12
2983,309,125,5,247.3,2025-01-10
2984,289,42,2,122.84,2024-10-02
2985,123,121,3,191.26,2024-04-19
2986,257,37,1,49.73,2025-11-06
2987,243,126,4,287.49,2024-05-10
2988,211,7,5,186.49,2025-10-31
2989,200,71,4,251.31,2025-06-19
2990,292,40,3,138.64,2024-07-24
2991,329,154,4,250.52,2024-12-22
2992,36,73,1,131.17,2025-03-12
2993,375,120,3,231.28,2025-04-22
2994,4,110,1,272.58,2024-10-22
2995,221,17,3,202.16,2025-10-13
2996,195,61,4,265.4,2024-07-03
2997,132,196,5,191.04,2024-01-25
2998,222,12,4,15.21,2024-03-28
2999,236,127,3,207.78,2024-11-17
3000,132,172,4,68.3,2024-05-22
3001,379,183,5,282.04,2025-09-19
3002,35,12,5,15.21,2024-04-25
3003,447,45,2,79.31,2024-05-01
3004,342,165,5,269.89,2024-08-08
3005,153,93,1,20.63,2024-02-23
3006,132,152,3,92.07,2024-01-17
3007,489,99,4,129.37,2024-01-14
3008,217,136,4,24.5,2024-01-26
3009,43,83,3,76.7,2025-04-21
3010,489,61,1,265.4,2025-09-21
3011,272,22,1,268.32,2024-07-09
3012,458,91,3,167.71,2025-01-25
3013,473,193,1,24.52,2024-11-15
3014,2,180,2,276.9,2024-02-28
3015,348,14,5,148.25,2025-01-24
3016,203,194,4,153.91,2023-12-12
3017,319,181,1,201.38,2025-10-13
3018,111,61,2,265.4,2025-05-18
3019,69,91,1,167.71,2025-09-07
3020,350,187,2,244.41,2025-11-17
3021,276,167,5,64.1,2025-08-04
3022,256,107,5,190.01,2024-07-13
3023,368,139,4,181.04,2024-10-26
3024,5,17,3,202.16,2024-12-28
3025,297,134,4,194.77,2025-04-16
3026,345,57,1,230.97,2025-06-13
3027,462,18,4,228.48,2024-09-25
3028,105,116,3,83.36,2025-06-30
3029,491,66,2,212.04,2025-06-24
3030,95,42,4,122.84,2025-03-14
3031,357,3,2,216.27,2025-08-17
3032,46,93,5,20.63,2024-11-01
3033,102,144,3,296.05,2025-03-05
3034,101,190,1,139.51,2025-10-25
3035,70,148,3,258.69,2024-04-25
3036,174,168,2,12.98,2025-01-28
3037,455,48,4,191.49,2024-01-31
3038,356,164,5,88.85,2025-05-05
3039,112,198,4,178.22,2024-12-28
3040,66,113,2,275.31,2024-09-20
3041,26,176,4,224.27,2023-12-19
3042,471,98,3,115.64,2023-12-04
3043,43,13,3,152.62,2024-05-03
3044,155,57,2,230.97,2025-01-18
3045,34,117,5,266.42,2025-02-10
3046,399,135,5,197.02,2025-01-08
3047,385,190,5,139.51,2025-02-25
3048,317,54,1,134.16,2025-05-18
3049,49,11,5,224.57,2025-02-15
3050,51,117,2,266.42,2025-07-07
3051,351,53,1,110.05,2024-06-30
3052,393,78,3,204.05,2024-06-04
3053,264,19,3,95.07,2024-09-24
3054,42,154,3,250.52,2025-02-24
3055,276,130,4,95.02,2025-06-21
3056,293,138,3,26.23,2025-10-28
3057,400,187,2,244.41,2024-06-30
3058,61,77,5,294.08,2024-05-25
3059,452,106,4,58.94,2025-06-29
3060,447,158,2,263.13,2025-03-25
3061,439,106,5,58.94,2025-02-07
3062,208,82,5,296.88,2025-03-13
3063,211,155,2,277.53,2025-04-26
3064,296,90,2,170.4,2024-10-07
3065,62,26,4,102.99,2025-11-17
3066,329,90,3,170.4,2024-03-17
3067,418,154,5,250.52,2025-10-20
3068,419,41,2,132.18,2024-08-31
3069,407,116,4,83.36,2025-07-01
3070,271,71,5,251.31,2024-12-17
3071,6,155,3,277.53,2023-12-22
3072,196,19,4,95.07,2025-07-12
3073,408,134,1,194.77,2025-04-27
3074,255,194,1,153.91,2024-02-12
3075,280,198,3,178.22,2025-09-28
3076,272,11,4,224.57,2024-09-08
3077,446,75,1,171.55,2024-05-03
3078,195,98,1,115.64,2025-10-10
3079,258,175,3,16.61,2024-06-22
3080,27,45,4,79.31,2025-06-30
3081,149,130,1,95.02,2024-06-12
3082,365,32,3,252.03,2025-09-17
3083,475,39,4,190.16,2025-03-15
3084,376,108,2,187.88,2023-12-10
3085,344,100,2,28.93,2024-09-07
3086,342,34,5,256.56,2025-06-03
3087,386,199,4,83.67,2025-01-13
3088,483,129,4,283.85,2025-10-14
3089,165,79,4,276.58,2024-07-30
3090,209,152,2,92.07,2025-10-23
3091,75,149,2,232.57,2024-07-29
3092,237,30,2,190.64,2024-08-04
3093,89,50,4,145.02,2025-07-15
3094,4,79,5,276.58,2025-01-05
3095,420,186,2,150.58,2025-06-19
3096,410,108,4,187.88,2025-01-26
3097,73,24,3,76.2,2025-09-27
3098,185,10,5,64.27,2024-11-27
3099,453,17,3,202.16,2024-04-18
3100,335,12,2,15.21,2024-02-08
3101,21,174,3,248.83,2025-06-10
3102,108,199,2,83.67,2024-11-16
3103,260,123,3,80.99,2025-08-13
3104,268,113,2,275.31,2024-04-04
3105,413,179,2,83.71,2025-09-14
3106,460,89,3,62.79,2024-04-05
3107,321,58,3,297.13,2025-05-04
3108,123,186,2,150.58,2024-06-08
3109,380,84,5,27.59,2024-04-09
3110,368,154,5,250.52,2025-06-07
3111,429,83,5,76.7,2024-03-21
3112,296,193,5,24.52,2025-11-20
3113,3,26,4,102.99,2024-12-15
3114,36,6,1,189.5,2025-02-05
3115,254,88,2,28.75,2023-12-17
3116,400,76,2,91.97,2025-04-01
3117,112,43,1,226.19,2024-11-17
3118,401,136,2,24.5,2025-04-27
3119,256,199,1,83.67,2025-08-27
3120,207,71,2,251.31,2025-06-19
3121,420,37,4,49.73,2023-11-27
3122,43,160,4,79.31,2025-05-11
3123,460,61,4,265.4,2024-06-12
3124,360,157,2,56.42,2025-04-12
3125,205,117,3,266.42,2024-02-21
3126,306,44,2,12.61,2025-07-07
3127,427,3,5,216.27,2023-12-27
3128,79,158,4,263.13,2025-05-15
3129,174,166,5,55.91,2024-03-27
3130,104,176,2,224.27,2025-02-25
3131,88,101,2,137.08,2024-11-06
3132,82,30,4,190.64,2025-03-17
3133,411,143,3,164.03,2024-02-21
3134,50,127,4,207.78,2025-09-21
3135,195,87,4,153.2,2025-06-17
3136,484,197,3,43.43,2024-12-05
3137,468,199,2,83.67,2024-12-14
3138,291,1,4,185.96,2025-07-20
3139,137,79,3,276.58,2023-12-11
3140,256,77,4,294.08,2023-12-19
3141,291,86,1,12.5,2025-04-12
3142,371,32,1,252.03,2024-05-19
3143,443,169,3,222.31,2024-03-20
3144,471,30,2,190.64,2025-02-06
3145,294,170,4,165.66,2024-03-23
3146,24,9,1,94.57,2024-04-15
3147,120,147,5,158.27,2025-07-28
3148,307,165,3,269.89,2024-09-21
3149,111,27,3,33.89,2024-11-02
3150,446,6,4,189.5,2025-10-22
3151,103,34,3,256.56,2024-04-21
3152,17,105,1,16.06,2023-12-29
3153,366,135,1,197.02,2025-01-24
3154,209,161,1,266.65,2024-07-03
3155,135,59,4,216.0,2024-10-13
3156,213,123,1,80.99,2024-11-04
3157,284,58,3,297.13,2024-08-18
3158,182,37,2,49.73,2024-07-22
3159,250,37,3,49.73,2024-10-09
3160,368,173,2,115.91,2025-10-13
3161,293,29,5,223.7,2025-05-06
3162,292,15,3,77.23,2024-02-10
3163,49,175,4,16.61,2025-02-15
3164,274,149,1,232.57,2025-11-23
3165,151,28,4,13.03,2024-06-16
3166,206,122,5,140.85,2024-07-16
3167,108,145,4,225.34,2024-12-10
3168,251,145,3,225.34,2025-01-10
3169,247,135,4,197.02,2024-04-19
3170,49,168,2,12.98,2024-03-03
3171,181,195,5,287.42,2024-02-15
3172,496,157,1,56.42,2025-07-22
3173,82,101,4,137.08,2025-09-24
3174,434,181,4,201.38,2025-11-02
3175,192,53,4,110.05,2025-06-07
3176,423,118,4,117.29,2025-01-06
3177,227,32,2,252.03,2024-05-02
3178,157,120,2,231.28,2025-09-18
3179,85,87,1,153.2,2025-06-07
3180,75,195,1,287.42,2024-06-14
3181,135,34,3,256.56,2025-01-09
3182,469,62,5,228.02,2024-01-14
3183,316,2,4,193.22,2025-03-09
3184,149,37,5,49.73,2025-06-08
3185,106,8,3,299.91,2024-06-25
3186,401,70,2,276.7,2025-09-22
3187,148,20,4,169.8,2024-11-03
3188,408,186,4,150.58,2025-10-07
3189,387,5,3,94.69,2024-01-27
3190,42,92,4,265.82,2024-04-12
3191,315,145,2,225.34,2024-04-10
3192,318,13,1,152.62,2025-06-13
3193,108,12,1,15.21,2024-08-23
3194,147,127,5,207.78,2025-06-05
3195,268,43,5,226.19,2025-04-13
3196,54,103,3,268.18,2025-11-18
3197,236,15,5,77.23,2025-05-04
3198,447,64,4,125.81,2023-12-10
3199,203,26,2,102.99,2024-03-31
3200,358,58,1,297.13,2024-05-18
3201,336,119,4,226.97,2025-04-08
3202,452,123,4,80.99,2024-05-20
3203,128,18,4,228.48,2025-05-07
3204,274,23,1,76.23,2025-02-24
3205,119,86,5,12.5,2024-08-04
3206,461,142,5,113.99,2024-08-20
3207,238,100,4,28.93,2025-02-25
3208,215,175,3,16.61,2025-01-02
3209,263,150,3,209.97,2024-09-28
3210,486,184,3,187.15,2024-04-25
3211,149,149,3,232.57,2025-10-28
3212,90,136,1,24.5,2024-06-04
3213,279,14,1,148.25,2025-07-25
3214,217,60,3,258.87,2024-11-06
3215,124,140,2,68.87,2024-11-16
3216,385,172,2,68.3,2025-01-27
3217,129,27,3,33.89,2024-12-04
3218,160,9,4,94.57,2025-06-03
3219,152,30,5,190.64,2025-06-07
3220,373,153,4,242.7,2025-05-13
3221,352,93,3,20.63,2024-01-19
3222,223,153,4,242.7,2024-06-12
3223,145,6,2,189.5,2025-07-08
3224,384,104,1,127.9,2025-10-17
3225,244,117,4,266.42,2024-10-04
3226,449,91,2,167.71,2025-06-04
3227,180,43,4,226.19,2024-06-16
3228,372,194,3,153.91,2025-11-20
3229,145,117,2,266.42,2025-06-25
3230,423,3,5,216.27,2024-06-12
3231,111,112,3,95.91,2024-11-08
3232,21,92,5,265.82,2025-07-09
3233,119,116,2,83.36,2025-10-01
3234,169,193,3,24.52,2025-02-21
3235,245,12,4,15.21,2024-11-30
3236,96,64,2,125.81,2025-11-08
3237,139,19,1,95.07,2024-11-19
3238,56,193,5,24.52,2024-05-21
3239,172,106,4,58.94,2024-05-25
3240,161,75,2,171.55,2024-02-23
3241,267,150,5,209.97,2025-04-22
3242,165,15,4,77.23,2024-01-10
3243,272,95,2,243.1,2025-01-14
3244,24,56,4,184.84,2025-03-28
3245,137,34,1,256.56,2025-04-15
3246,60,59,2,216.0,2024-10-18
3247,22,185,2,140.58,2024-09-23
3248,107,118,1,117.29,2024-09-01
3249,120,199,4,83.67,2025-06-03
3250,247,16,2,296.13,2025-11-19
3251,291,103,1,268.18,2024-10-08
3252,146,70,5,276.7,2024-04-18
3253,493,200,3,155.06,2024-12-16
3254,167,156,1,138.8,2025-09-03
3255,119,138,4,26.23,2025-05-22
3256,421,26,5,102.99,2025-11-03
3257,457,114,4,185.61,2025-07-17
3258,495,60,5,258.87,2025-11-24
3259,328,72,4,249.6,2025-08-18
3260,81,106,5,58.94,2025-11-13
3261,176,128,2,202.65,2024-01-27
3262,320,48,3,191.49,2024-01-18
3263,198,64,3,125.81,2024-05-31
3264,147,83,5,76.7,2025-08-09
3265,207,84,5,27.59,2025-09-22
3266,18,40,2,138.64,2024-01-05
3267,388,101,5,137.08,2024-06-11
3268,77,141,1,260.52,2024-02-29
3269,186,54,5,134.16,2024-08-10
3270,464,19,4,95.07,2024-11-19
3271,377,184,2,187.15,2024-01-12
3272,483,12,3,15.21,2024-03-13
3273,168,113,4,275.31,2023-12-28
3274,22,40,4,138.64,2024-11-19
3275,150,20,2,169.8,2025-03-07
3276,362,122,4,140.85,2025-04-27
3277,355,192,5,104.79,2024-09-02
3278,177,142,3,113.99,2024-11-20
3279,22,165,3,269.89,2025-05-10
3280,410,11,3,224.57,2024-04-10
3281,217,191,4,228.4,2025-10-11
3282,171,70,4,276.7,2025-01-24
3283,20,126,1,287.49,2024-04-14
3284,91,166,2,55.91,2024-09-24
3285,416,188,2,261.14,2024-04-04
3286,326,146,3,287.79,2024-02-16
3287,391,101,3,137.08,2024-05-24
3288,187,1,5,185.96,2024-02-11
3289,475,179,3,83.71,2024-07-22
3290,228,185,4,140.58,2024-12-14
3291,3,123,5,80.99,2025-04-12
3292,264,137,2,84.4,2024-01-16
3293,280,142,2,113.99,2024-12-12
3294,175,140,5,68.87,2025-01-26
3295,96,157,3,56.42,2024-01-06
3296,96,151,1,237.47,2025-06-23
3297,116,50,1,145.02,2024-01-16
3298,492,85,4,256.69,2024-01-17
3299,260,199,3,83.67,2024-04-09
3300,167,16,3,296.13,2025-09-06
3301,262,135,2,197.02,2025-11-21
3302,366,98,3,115.64,2025-09-05
3303,9,10,1,64.27,2023-12-08
3304,122,194,2,153.91,2024-03-03
3305,495,68,1,87.2,2025-10-11
3306,221,147,1,158.27,2024-09-13
3307,129,25,1,34.55,2025-04-28
3308,238,47,5,32.9,2024-06-30
3309,445,174,3,248.83,2025-06-03
3310,404,86,4,12.5,2025-08-06
3311,226,20,4,169.8,2024-02-24
3312,235,148,3,258.69,2024-02-15
3313,428,126,2,287.49,2024-01-09
3314,303,86,4,12.5,2025-09-27
3315,440,15,4,77.23,2025-07-24
3316,125,164,4,88.85,2024-07-13
3317,39,187,3,244.41,2024-10-04
3318,123,109,2,289.37,2024-12-10
3319,116,108,1,187.88,2024-10-08
3320,320,123,1,80.99,2024-07-10
3321,10,110,4,272.58,2024-01-09
3322,2,94,4,102.67,2024-12-03
3323,241,34,3,256.56,2024-12-22
3324,1,82,3,296.88,2024-06-04
3325,237,18,2,228.48,2025-07-29
3326,406,79,4,276.58,2024-01-09
3327,286,109,2,289.37,2024-09-27
3328,239,25,5,34.55,2025-09-25
3329,327,177,3,28.39,2024-10-30
3330,155,106,1,58.94,2025-01-09
3331,434,98,3,115.64,2024-10-18
3332,389,121,2,191.26,2025-05-03
3333,279,136,2,24.5,2023-12-04
3334,388,25,5,34.55,2024-04-16
3335,285,183,3,282.04,2023-12-21
3336,173,163,1,117.02,2025-06-23
3337,270,134,1,194.77,2024-01-26
3338,168,75,5,171.55,2024-07-02
3339,315,161,3,266.65,2024-06-25
3340,283,159,4,211.44,2024-11-15
3341,222,10,5,64.27,2025-05-22
3342,390,54,5,134.16,2024-12-03
3343,70,105,2,16.06,2025-11-17
3344,204,13,5,152.62,2025-09-01
3345,491,61,2,265.4,2025-02-19
3346,400,56,5,184.84,2025-07-27
3347,36,164,2,88.85,2025-10-26
3348,401,23,3,76.23,2024-10-07
3349,287,33,5,127.12,2024-03-19
3350,484,162,2,76.8,2025-07-03
3351,116,18,5,228.48,2025-03-13
3352,28,49,2,243.1,2024-01-30
3353,424,87,1,153.2,2024-11-11
3354,64,139,4,181.04,2025-04-02
3355,38,110,4,272.58,2024-05-19
3356,364,14,4,148.25,2024-11-26
3357,77,137,2,84.4,2024-12-26
3358,497,111,3,137.32,2025-10-22
3359,435,54,1,134.16,2024-07-21
3360,382,28,3,13.03,2024-08-17
3361,420,181,4,201.38,2025-02-19
3362,236,64,5,125.81,2023-12-23
3363,45,137,1,84.4,2025-09-28
3364,67,86,4,12.5,2025-09-03
3365,205,19,5,95.07,2025-08-18
3366,441,175,5,16.61,2025-05-23
3367,380,106,5,58.94,2025-01-01
3368,95,171,5,260.38,2024-12-16
3369,240,4,5,265.85,2024-10-10
3370,138,68,1,87.2,2024-09-21
3371,208,44,3,12.61,2024-11-06
3372,294,157,1,56.42,2025-07-20
3373,154,150,2,209.97,2025-03-20
3374,402,146,2,287.79,2025-01-30
3375,290,190,3,139.51,2024-10-03
3376,220,173,4,115.91,2025-09-11
3377,356,21,4,261.93,2024-12-05
3378,30,52,2,55.43,2024-08-14
3379,290,177,4,28.39,2025-05-09
3380,196,82,2,296.88,2025-05-30
3381,50,93,5,20.63,2025-07-13
3382,346,35,1,72.95,2024-11-19
3383,313,44,5,12.61,2025-03-04
3384,110,198,3,178.22,2025-02-11
3385,66,149,4,232.57,2025-06-03
3386,110,51,2,154.18,2024-02-15
3387,418,51,1,154.18,2025-04-16
3388,349,175,5,16.61,2025-03-21
3389,80,106,2,58.94,2025-09-01
3390,378,195,4,287.42,2024-03-07
3391,217,151,5,237.47,2024-05-14
3392,169,145,5,225.34,2024-11-07
3393,132,179,4,83.71,2024-09-06
3394,310,183,5,282.04,2024-07-17
3395,340,109,1,289.37,2025-04-20
3396,354,151,5,237.47,2025-01-16
3397,29,21,3,261.93,2025-02-28
3398,137,58,4,297.13,2025-02-22
3399,261,127,1,207.78,2024-05-30
3400,252,147,1,158.27,2023-12-22
3401,258,155,4,277.53,2025-09-12
3402,208,157,1,56.42,2024-08-03
3403,420,17,4,202.16,2024-11-22
3404,459,129,2,283.85,2024-02-28
3405,441,116,3,83.36,2025-07-23
3406,471,135,4,197.02,2025-04-02
3407,441,126,2,287.49,2024-08-27
3408,234,5,2,94.69,2025-06-01
3409,414,33,2,127.12,2024-07-15
3410,225,144,3,296.05,2025-02-16
3411,343,59,4,216.0,2025-11-10
3412,327,154,4,250.52,2024-01-13
3413,113,83,1,76.7,2024-12-20
3414,327,24,4,76.2,2025-07-21
3415,455,191,5,228.4,2025-09-01
3416,482,3,1,216.27,2025-03-09
3417,297,76,5,91.97,2024-12-17
3418,410,31,5,65.52,2024-06-03
3419,435,159,4,211.44,2025-11-22
3420,315,50,5,145.02,2024-05-25
3421,153,118,2,117.29,2025-08-06
3422,377,34,3,256.56,2024-02-24
3423,55,35,2,72.95,2024-09-24
3424,321,22,4,268.32,2024-08-13
3425,353,129,1,283.85,2025-09-22
3426,364,125,2,247.3,2024-06-08
3427,66,192,1,104.79,2024-11-07
3428,370,124,5,58.39,2025-07-25
3429,145,78,4,204.05,2025-03-27
3430,46,24,5,76.2,2024-12-14
3431,497,140,5,68.87,2024-01-10
3432,282,38,2,202.09,2025-08-24
3433,481,179,5,83.71,2025-04-02
3434,468,23,4,76.23,2025-11-13
3435,313,25,5,34.55,2025-03-10
3436,379,168,1,12.98,2024-04-15
3437,215,124,3,58.39,2024-04-04
3438,468,139,3,181.04,2024-02-12
3439,141,170,5,165.66,2025-07-15
3440,497,145,1,225.34,2024-12-17
3441,327,85,3,256.69,2024-07-04
3442,477,2,3,193.22,2025-05-08
3443,282,137,1,84.4,2025-04-27
3444,363,80,4,102.06,2025-11-21
3445,341,5,5,94.69,2024-12-13
3446,425,43,1,226.19,2025-08-12
3447,363,193,2,24.52,2024-11-10
3448,493,20,5,169.8,2024-11-01
3449,200,77,1,294.08,2025-10-20
3450,326,144,5,296.05,2025-11-15
3451,372,119,4,226.97,2025-07-28
3452,498,161,4,266.65,2025-09-30
3453,494,49,1,243.1,2025-07-16
3454,285,79,2,276.58,2024-02-10
3455,266,137,4,84.4,2025-04-06
3456,248,22,1,268.32,2024-07-30
3457,174,157,2,56.42,2025-01-26
3458,5,5,5,94.69,2023-11-30
3459,42,190,2,139.51,2025-05-20
3460,18,93,5,20.63,2023-12-01
3461,95,169,1,222.31,2025-05-03
3462,312,134,1,194.77,2024-12-01
3463,94,161,3,266.65,2024-01-26
3464,114,7,3,186.49,2024-06-21
3465,340,57,3,230.97,2025-07-28
3466,454,36,2,170.8,2024-08-13
3467,437,99,1,129.37,2025-01-02
3468,445,170,2,165.66,2024-08-18
3469,305,176,1,224.27,2024-04-11
3470,474,15,1,77.23,2024-04-27
3471,56,131,4,92.44,2025-05-17
3472,63,46,1,18.39,2024-12-25
3473,291,196,3,191.04,2024-01-27
3474,176,97,1,255.64,2025-06-07
3475,148,12,1,15.21,2025-03-22
3476,53,180,3,276.9,2024-10-16
3477,74,87,5,153.2,2023-12-28
3478,177,111,1,137.32,2024-05-29
3479,187,26,3,102.99,2025-03-04
3480,25,96,4,290.66,2025-10-06
3481,141,150,5,209.97,2024-06-21
3482,261,95,1,243.1,2024-02-18
3483,135,126,1,287.49,2024-05-22
3484,46,22,2,268.32,2023-12-29
3485,23,131,3,92.44,2024-06-27
3486,250,157,5,56.42,2024-10-06
3487,40,181,3,201.38,2025-11-16
3488,276,194,5,153.91,2024-11-01
3489,216,141,4,260.52,2024-10-31
3490,114,140,2,68.87,2025-03-12
3491,465,86,4,12.5,2025-11-05
3492,128,79,4,276.58,2025-04-28
3493,220,60,1,258.87,2025-06-28
3494,9,69,3,214.22,2024-12-23
3495,92,48,3,191.49,2024-05-20
3496,394,87,4,153.2,2024-03-07
3497,497,190,1,139.51,2024-07-09
3498,66,116,2,83.36,2025-06-24
3499,463,29,5,223.7,2024-03-25
3500,209,109,3,289.37,2025-06-29
3501,392,53,4,110.05,2025-02-21
3502,41,170,4,165.66,2025-01-26
3503,10,130,1,95.02,2025-05-12
3504,271,52,1,55.43,2024-11-20
3505,216,131,2,92.44,2024-03-12
3506,212,173,3,115.91,2024-04-08
3507,23,134,5,194.77,2025-01-02
3508,310,130,5,95.02,2024-04-27
3509,392,32,5,252.03,2024-07-09
3510,414,58,5,297.13,2024-09-22
3511,132,77,1,294.08,2023-12-10
3512,96,173,2,115.91,2024-10-28
3513,191,162,2,76.8,2025-10-26
3514,400,125,3,247.3,2024-06-01
3515,453,7,1,186.49,2024-01-04
3516,273,200,1,155.06,2024-12-30
3517,466,197,1,43.43,2023-12-22
3518,432,189,2,155.1,2025-11-12
3519,492,200,2,155.06,2025-03-08
3520,452,106,5,58.94,2024-04-22
3521,222,98,3,115.64,2025-03-14
3522,354,135,4,197.02,2024-12-18
3523,409,161,4,266.65,2025-05-29
3524,61,116,3,83.36,2025-09-25
3525,137,53,4,110.05,2025-02-11
3526,214,172,2,68.3,2024-06-05
3527,220,109,3,289.37,2024-10-21
3528,174,92,3,265.82,2024-12-19
3529,454,92,5,265.82,2024-08-10
3530,98,185,3,140.58,2025-02-02
3531,480,92,1,265.82,2025-04-23
3532,96,57,2,230.97,2025-04-19
3533,294,188,4,261.14,2025-08-29
3534,150,115,4,56.7,2025-03-29
3535,269,86,2,12.5,2025-09-15
3536,343,3,5,216.27,2024-06-30
3537,32,135,3,197.02,2024-04-07
3538,96,18,4,228.48,2025-02-02
3539,5,146,1,287.79,2025-08-11
3540,316,71,3,251.31,2025-07-20
